id_queja,id_toma,categoria,descripcion,canal,prioridad,fecha_reporte,descripcion_limpia,largo_texto,categoria_modelo
QE449760E99,T0E868A3F47,calidad_agua,El agua sale turbia y con tierra desde la semana pasada.,whatsapp,urgente,2026-03-23 08:15:00,el agua sale turbia y con tierra desde la semana pasada.,56,calidad_agua
Q2873C451A0,T6B0F45148F,drenaje,Hay aguas negras saliendo de la coladera de la esquina.,presencial,normal,2024-05-04 18:10:00,hay aguas negras saliendo de la coladera de la esquina.,55,drenaje
Q67D98A3567,T1677509027,sin_agua,Llevamos hace dos semanas sin servicio de agua en la privada.,portal,normal,2025-11-22 14:59:00,llevamos hace dos semanas sin servicio de agua en la privada.,61,sin_agua
Q7A0075AA87,T4CA807AAAE,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,presencial,normal,2024-01-26 04:49:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
Q76E2A3BCA4,T9B658694D7,medidor,El medidor no marca nada aunque sí tengamos agua.,telefono,normal,2026-04-01 19:20:00,el medidor no marca nada aunque sí tengamos agua.,49,medidor
Q16988B47DA,T716C530DED,sin_agua,Llevamos la semana pasada sin servicio de agua en la privada.,telefono,normal,2026-07-26 00:21:00,llevamos la semana pasada sin servicio de agua en la privada.,61,sin_agua
Q7DF72EB261,T4C0FAA9237,calidad_agua,El agua sale turbia y con tierra desde la semana pasada.,telefono,normal,2026-03-29 06:58:00,el agua sale turbia y con tierra desde la semana pasada.,56,calidad_agua
QF2E731B84C,TB1A6FA6009,sin_agua,"Sin abasto en toda la calle Morelos, nadie tiene agua.",portal,normal,2025-09-03 23:00:00,"sin abasto en toda la calle morelos, nadie tiene agua.",54,sin_agua
QC06A937336,T98621FD0F2,baja_presion,"El agua llega con muy poca presión, no sube al tinaco.",whatsapp,normal,2025-04-09 22:10:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
Q39A3C69326,TE9E2B18053,sin_agua,Llevamos la semana pasada sin servicio de agua en la privada.,telefono,normal,2025-10-26 23:12:00,llevamos la semana pasada sin servicio de agua en la privada.,61,sin_agua
Q12087A8C8F,T3290CE40ED,medidor,"Se llevaron el medidor de mi toma, ya no está en la caja.",telefono,baja,2025-12-29 10:07:00,"se llevaron el medidor de mi toma, ya no está en la caja.",57,medidor
Q7F891C6C8C,T660F58D22C,baja_presion,"Baja presión en Juárez, apenas llena una cubeta en diez minutos.",telefono,urgente,2025-01-15 10:39:00,"baja presión en juárez, apenas llena una cubeta en diez minutos.",64,baja_presion
QAA5E0FA3EE,TF07D19AE17,baja_presion,"  Desde  desde  el lunes el chorro sale débil, sobre todo en la mañana.",telefono,normal,2026-06-15 15:48:00,"desde desde el lunes el chorro sale débil, sobre todo en la mañana.",67,baja_presion
Q955332743B,T488907BADA,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,telefono,normal,2024-01-05 15:06:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
QD1540DD0CD,TEA687BEEC8,fuga_toma,La llave de banqueta gotea sin parar desde hace dos semanas.,portal,urgente,2024-08-30 03:42:00,la llave de banqueta gotea sin parar desde hace dos semanas.,60,fuga_toma
Q3611148B50,T0E3944E1C7,facturacion,  Pagué  en  línea y el recibo sigue apareciendo como pendiente.,telefono,normal,2025-12-05 02:38:00,pagué en línea y el recibo sigue apareciendo como pendiente.,60,facturacion
Q1B4F3A89A9,T593C7D2F36,sin_agua,"No llega agua a mi domicilio desde ayer, los vecinos igual.",portal,alta,2024-02-02 01:35:00,"no llega agua a mi domicilio desde ayer, los vecinos igual.",59,sin_agua
QC054BA70F6,T04048D53A3,fuga_calle,"Hay agua saliendo en la calle 5 de Mayo desde hace varios días, se está tirando toda.",whatsapp,normal,2024-11-27 12:05:00,"hay agua saliendo en la calle 5 de mayo desde hace varios días, se está tirando toda.",85,fuga_calle
QEB1E5478EB,T43D369AD4F,atencion,Fui a ventanilla y nadie me supo dar información de mi trámite.,whatsapp,alta,2024-08-04 06:13:00,fui a ventanilla y nadie me supo dar información de mi trámite.,63,atencion
QFFBB96D045,T3B2D063348,atencion,REPORTÉ HACE HACE DOS SEMANAS Y TODAVÍA NO VIENE NADIE A REVISAR.,telefono,baja,2025-06-25 02:11:00,reporté hace hace dos semanas y todavía no viene nadie a revisar.,65,atencion
Q79128DA23D,T886651EB56,sin_agua,"Sin abasto en toda la calle 5 de Mayo, nadie tiene agua.",telefono,normal,2024-09-20 03:58:00,"sin abasto en toda la calle 5 de mayo, nadie tiene agua.",56,sin_agua
QD81BAE125A,TE5572E3B77,fuga_calle,"Hay agua saliendo en la calle Juárez desde la semana pasada, se está tirando toda.",portal,urgente,2026-07-10 00:41:00,"hay agua saliendo en la calle juárez desde la semana pasada, se está tirando toda.",82,fuga_calle
Q80354C8CA2,T8A0E42EA46,calidad_agua,Sale amarillenta y mancha la ropa al lavar.,whatsapp,alta,2025-07-27 15:52:00,sale amarillenta y mancha la ropa al lavar.,43,calidad_agua
Q11FB0A94E0,TEB9B6A4FBC,medidor,El medidor no marca nada aunque sí tengamos agua.,telefono,alta,2025-06-21 10:49:00,el medidor no marca nada aunque sí tengamos agua.,49,medidor
Q3D8C644215,TC653350390,facturacion,"El recibo trae un consumo que no corresponde, somos pocos en casa.",whatsapp,alta,2025-07-28 02:36:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
Q06C8C4604D,T005A9CE174,baja_presion,"El agua llega con muy poca presión, no sube al tinaco.",presencial,alta,2024-02-22 10:57:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
Q31745E4761,T75D0C6EEF9,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,portal,baja,2026-08-11 16:14:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q8343245180,T1E40F3A239,medidor,El medidor no marca nada aunque sí tengamos agua.,presencial,normal,2025-05-10 17:14:00,el medidor no marca nada aunque sí tengamos agua.,49,medidor
Q4143D1BAD8,TE03815B898,sin_agua,"No llega agua a mi domicilio desde hace dos semanas, los vecinos igual.",portal,normal,2025-11-22 09:01:00,"no llega agua a mi domicilio desde hace dos semanas, los vecinos igual.",71,sin_agua
Q78F6A43211,TFAE2AFD636,atencion,Fui a ventanilla y nadie me supo dar información de mi trámite.,whatsapp,alta,2026-07-01 20:48:00,fui a ventanilla y nadie me supo dar información de mi trámite.,63,atencion
Q30314B4DCB,TE7328B9E12,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",telefono,normal,2026-08-24 19:34:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q83EDA073D9,TF5AB4BC37D,fuga_calle,"Hay agua saliendo en la calle Matamoros desde hace dos semanas, se está tirando toda.",portal,baja,2024-04-01 01:06:00,"hay agua saliendo en la calle matamoros desde hace dos semanas, se está tirando toda.",85,fuga_calle
Q9461E1BA82,T3C23C0A42C,facturacion,"El recibo trae un consumo que no corresponde, somos pocos en casa.",telefono,normal,2026-06-04 22:47:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
Q26841C8E28,TEEB9050E6F,medidor,"Mi medidor está roto, el cristal quebrado y no se lee.",presencial,normal,2025-08-31 00:02:00,"mi medidor está roto, el cristal quebrado y no se lee.",54,medidor
Q66A3D72FE5,TEA6C60108F,fuga_calle,"Hay agua saliendo en la calle Guerrero desde el fin de semana, se está tirando toda.",portal,baja,2024-08-30 18:01:00,"hay agua saliendo en la calle guerrero desde el fin de semana, se está tirando toda.",84,fuga_calle
QEF62D40608,T328C38D103,drenaje,Hay aguas negras saliendo de la coladera de la esquina.,telefono,normal,2024-08-10 00:47:00,hay aguas negras saliendo de la coladera de la esquina.,55,drenaje
QE0F324FF27,TFF833858D4,drenaje,Se regresa el agua del drenaje hacia mi patio desde el fin de semana.,telefono,normal,2025-06-01 21:07:00,se regresa el agua del drenaje hacia mi patio desde el fin de semana.,69,drenaje
QFE4CD4A978,T726E26C014,calidad_agua,Sale amarillenta y mancha la ropa al lavar.,whatsapp,baja,2024-12-18 20:33:00,sale amarillenta y mancha la ropa al lavar.,43,calidad_agua
Q748EAF3C7F,T93AE74FC8C,fuga_calle,Fuga en la banqueta de Independencia. El agua no para y huele mal.,telefono,alta,2025-07-05 02:29:00,fuga en la banqueta de independencia. el agua no para y huele mal.,66,fuga_calle
Q7C62E2B771,T0380D1AD85,fuga_calle,"Hay agua saliendo en la calle Independencia desde la semana pasada, se está tirando toda.",portal,baja,2026-08-07 07:20:00,"hay agua saliendo en la calle independencia desde la semana pasada, se está tirando toda.",89,fuga_calle
Q30E6B4CF49,T1677509027,fuga_calle,"Tiene ayer brotando agua del pavimento en Matamoros, ya se hizo un charco grande.",presencial,baja,2025-10-18 02:15:00,"tiene ayer brotando agua del pavimento en matamoros, ya se hizo un charco grande.",81,fuga_calle
Q6AD682A99C,TEAD9E81003,fuga_toma,ME SALE AGUA POR LA TOMA DE MI DOMICILIO AUNQUE TENGA TODO CERRADO.,portal,baja,2024-01-05 03:02:00,me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,67,fuga_toma
Q6D6A5B20DA,T6B0703F297,fuga_toma,  Hay  humedad  y agua acumulada junto al medidor de mi casa.,telefono,alta,2025-03-02 01:59:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
QBE6F870970,T0F4A3A74ED,facturacion,  Mi  recibo  llegó con un cobro mucho más alto de lo normal.,telefono,urgente,2026-06-08 15:31:00,mi recibo llegó con un cobro mucho más alto de lo normal.,57,facturacion
Q0DD31AB895,T011F73020E,baja_presion,"Baja presión en Zaragoza, apenas llena una cubeta en diez minutos.",whatsapp,normal,2025-02-13 03:54:00,"baja presión en zaragoza, apenas llena una cubeta en diez minutos.",66,baja_presion
Q1882015952,T41D9DAD65E,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,whatsapp,alta,2024-12-29 05:16:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
QAA95499558,T8989E9F3E0,atencion,Reporté hace el fin de semana y todavía no viene nadie a revisar.,telefono,baja,2025-03-12 23:06:00,reporté hace el fin de semana y todavía no viene nadie a revisar.,65,atencion
Q082BF600C0,TAA4A146A6F,calidad_agua,"El agua trae sedimento, se ve el fondo del vaso sucio.",whatsapp,alta,2025-01-13 21:36:00,"el agua trae sedimento, se ve el fondo del vaso sucio.",54,calidad_agua
Q61C5FD6AAF,T7CEE29F570,sin_agua,Llevamos desde el lunes sin servicio de agua en la privada.,telefono,alta,2025-12-03 15:25:00,llevamos desde el lunes sin servicio de agua en la privada.,59,sin_agua
Q448F1299A7,T64DF103F27,facturacion,Pagué en línea y el recibo sigue apareciendo como pendiente.,telefono,alta,2025-08-25 01:23:00,pagué en línea y el recibo sigue apareciendo como pendiente.,60,facturacion
Q10FDE4C7B6,T292B036CC6,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,portal,baja,2024-04-09 20:36:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
QCFCEB0E3F2,TF5AB4BC37D,fuga_calle,"Hay agua saliendo en la calle Independencia desde la semana pasada, se está tirando toda.",portal,normal,2025-04-25 08:45:00,"hay agua saliendo en la calle independencia desde la semana pasada, se está tirando toda.",89,fuga_calle
QE8ABFF458A,TF62BDC6E96,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,presencial,normal,2025-04-30 18:36:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
QA7E04BBB2C,T5D35014BC6,fuga_calle,"Tiene ayer brotando agua del pavimento en Zaragoza, ya se hizo un charco grande.",portal,baja,2025-01-05 05:54:00,"tiene ayer brotando agua del pavimento en zaragoza, ya se hizo un charco grande.",80,fuga_calle
Q00C9FB8273,TC2B54F643A,fuga_toma,Hay humedad y agua acumulada junto al medidor de mi casa.,portal,urgente,2024-05-19 18:31:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
Q3FB82EC6DF,TE380DFCDD5,atencion,Fui a ventanilla y nadie me supo dar información de mi trámite.,telefono,alta,2025-05-28 10:12:00,fui a ventanilla y nadie me supo dar información de mi trámite.,63,atencion
Q2E83089473,TDC0B728E72,facturacion,  Mi  recibo  llegó con un cobro mucho más alto de lo normal.,telefono,normal,2025-04-14 05:26:00,mi recibo llegó con un cobro mucho más alto de lo normal.,57,facturacion
QC9E7B7D231,TD5960FA89C,fuga_calle,"Hay agua saliendo en la calle Zaragoza desde desde el lunes, se está tirando toda.",presencial,normal,2025-11-18 13:08:00,"hay agua saliendo en la calle zaragoza desde desde el lunes, se está tirando toda.",82,fuga_calle
Q6C814114FF,T0197678D11,facturacion,Pagué en línea y el recibo sigue apareciendo como pendiente.,whatsapp,alta,2026-06-17 21:25:00,pagué en línea y el recibo sigue apareciendo como pendiente.,60,facturacion
QA58367226D,TB8E4E6CA4C,fuga_calle,"Hay agua saliendo en la calle Independencia desde el fin de semana, se está tirando toda.",portal,normal,2025-08-25 00:46:00,"hay agua saliendo en la calle independencia desde el fin de semana, se está tirando toda.",89,fuga_calle
Q2B3CAB47AD,T575100FEE6,baja_presion,"Baja presión en 5 de Mayo, apenas llena una cubeta en diez minutos.",presencial,normal,2025-07-19 08:40:00,"baja presión en 5 de mayo, apenas llena una cubeta en diez minutos.",67,baja_presion
QD88B236243,T1629374829,baja_presion,"Desde el fin de semana el chorro sale débil, sobre todo en la mañana.",telefono,urgente,2024-08-28 19:39:00,"desde el fin de semana el chorro sale débil, sobre todo en la mañana.",69,baja_presion
Q05D018F701,TF7BDB30AC3,facturacion,Mi recibo llegó con un cobro mucho más alto de lo normal.,telefono,normal,2024-11-26 14:36:00,mi recibo llegó con un cobro mucho más alto de lo normal.,57,facturacion
QEE02459D19,T04048D53A3,fuga_toma,La llave de banqueta gotea sin parar desde ayer.,telefono,normal,2025-05-14 05:15:00,la llave de banqueta gotea sin parar desde ayer.,48,fuga_toma
QECEC96D7F6,T46E626FB09,calidad_agua,"Huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",presencial,baja,2025-05-01 22:35:00,"huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",65,calidad_agua
Q2381DAEB02,T10E8B50E63,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",presencial,baja,2025-08-04 15:19:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
QCB1FAF6C0C,T0E868A3F47,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,whatsapp,normal,2025-04-24 10:57:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
QE0B99EC7D8,T5D52776F44,baja_presion,"BAJA PRESIÓN EN 5 DE MAYO, APENAS LLENA UNA CUBETA EN DIEZ MINUTOS.",portal,alta,2026-01-22 08:39:00,"baja presión en 5 de mayo, apenas llena una cubeta en diez minutos.",67,baja_presion
Q2077DD3C75,T2F89E8ED6F,sin_agua,"No llega agua a mi domicilio desde el fin de semana, los vecinos igual.",presencial,alta,2025-01-19 12:06:00,"no llega agua a mi domicilio desde el fin de semana, los vecinos igual.",71,sin_agua
Q048DE00174,T575100FEE6,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",portal,alta,2025-03-06 14:10:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q7B4A554276,TC1FE3D7E79,medidor,"MI MEDIDOR ESTÁ ROTO, EL CRISTAL QUEBRADO Y NO SE LEE.",whatsapp,normal,2025-03-09 02:55:00,"mi medidor está roto, el cristal quebrado y no se lee.",54,medidor
QB0F791C558,TA3D7EB0EB6,baja_presion,"DESDE DESDE EL LUNES EL CHORRO SALE DÉBIL, SOBRE TODO EN LA MAÑANA.",portal,alta,2026-03-30 03:59:00,"desde desde el lunes el chorro sale débil, sobre todo en la mañana.",67,baja_presion
Q719230BB5A,T1E40F3A239,fuga_toma,Me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,whatsapp,baja,2025-01-29 20:02:00,me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,67,fuga_toma
Q5D1C9E8253,TB3006B8F03,atencion,Mal trato del personal al preguntar por mi aclaración.,portal,normal,2024-05-19 07:35:00,mal trato del personal al preguntar por mi aclaración.,54,atencion
Q55EFC2221C,TBA965CD37E,facturacion,Mi recibo llegó con un cobro mucho más alto de lo normal.,portal,urgente,2026-04-22 19:18:00,mi recibo llegó con un cobro mucho más alto de lo normal.,57,facturacion
Q74860E0579,T6F621D315F,calidad_agua,"El agua trae sedimento, se ve el fondo del vaso sucio.",portal,normal,2024-03-29 07:45:00,"el agua trae sedimento, se ve el fondo del vaso sucio.",54,calidad_agua
Q71F92BD118,TFD4476DD46,calidad_agua,Sale amarillenta y mancha la ropa al lavar.,whatsapp,normal,2025-08-04 22:49:00,sale amarillenta y mancha la ropa al lavar.,43,calidad_agua
QF92E9E74DF,T26D49D2B10,facturacion,Pagué en línea y el recibo sigue apareciendo como pendiente.,telefono,baja,2024-02-12 08:00:00,pagué en línea y el recibo sigue apareciendo como pendiente.,60,facturacion
Q7298E7568E,T451A03E5F4,fuga_toma,La llave de banqueta gotea sin parar desde el fin de semana.,telefono,alta,2024-06-21 15:23:00,la llave de banqueta gotea sin parar desde el fin de semana.,60,fuga_toma
Q2328097C1A,T629B85F6AE,fuga_calle,Fuga en la banqueta de Zaragoza. El agua no para y huele mal.,telefono,normal,2026-08-30 22:34:00,fuga en la banqueta de zaragoza. el agua no para y huele mal.,61,fuga_calle
Q5790F98669,TEF123948C4,baja_presion,"  Desde  hace  tres días el chorro sale débil, sobre todo en la mañana.",presencial,baja,2025-07-24 00:58:00,"desde hace tres días el chorro sale débil, sobre todo en la mañana.",67,baja_presion
Q7CFFFD7A6A,TAD0E244201,calidad_agua,"El agua trae sedimento, se ve el fondo del vaso sucio.",whatsapp,normal,2025-05-26 05:34:00,"el agua trae sedimento, se ve el fondo del vaso sucio.",54,calidad_agua
Q3DE003EB59,TCA03B52F53,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",telefono,alta,2025-01-29 23:27:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q868C1D5057,T3104E606FB,facturacion,Mi recibo llegó con un cobro mucho más alto de lo normal.,telefono,urgente,2025-03-12 18:51:00,mi recibo llegó con un cobro mucho más alto de lo normal.,57,facturacion
Q35EE44E355,T6FEE2A0A85,baja_presion,"El agua llega con muy poca presión, no sube al tinaco.",telefono,normal,2024-09-07 11:18:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
QFBC764360B,T0A7DFC3903,calidad_agua,El agua sale turbia y con tierra desde hace varios días.,telefono,urgente,2025-03-02 17:19:00,el agua sale turbia y con tierra desde hace varios días.,56,calidad_agua
